base,date,currency,rate
USD,2015-05-15,KRW,1089.7598870056
USD,2015-05-15,LTL,-
USD,2015-05-15,LVL,-
USD,2015-05-15,MXN,15.2649187853
USD,2015-05-15,MYR,3.5707097458
USD,2015-05-15,NOK,7.3927436441
USD,2015-05-15,NZD,1.3450741525
USD,2015-05-15,PHP,44.4606285311
USD,2015-05-15,PLN,3.5692090395
USD,2015-05-15,RON,3.920815678
USD,2015-05-15,RUB,50.0948975989
USD,2015-05-15,SEK,8.3221221751
USD,2015-05-15,SGD,1.3261829096
USD,2015-05-15,SKK,-
USD,2015-05-15,THB,33.6069915254
USD,2015-05-15,TRY,2.5957803672
USD,2015-05-15,USD,1.0
USD,2015-05-15,ZAR,11.8677612994
USD,2015-05-18,AUD,1.2492756168
USD,2015-05-18,BGN,1.717271051
USD,2015-05-18,BRL,2.9994731759
USD,2015-05-18,CAD,1.2058126262
USD,2015-05-18,CHF,0.9203617526
USD,2015-05-18,CNY,6.2043199579
USD,2015-05-18,CZK,24.0591799104
USD,2015-05-18,DKK,6.5536921591
USD,2015-05-18,EEK,-
USD,2015-05-18,EUR,0.8780402142
USD,2015-05-18,GBP,0.6383352358
USD,2015-05-18,HKD,7.7516024234
USD,2015-05-18,HRK,6.6138379138
USD,2015-05-18,HUF,270.0412678901
USD,2015-05-18,IDR,13142.4269031522
USD,2015-05-18,ILS,3.8255334094
USD,2015-05-18,INR,63.668012995
USD,2015-05-18,ISK,-
USD,2015-05-18,JPY,119.7032224076
USD,2015-05-18,KRW,1086.0830626043
USD,2015-05-18,LTL,-
USD,2015-05-18,LVL,-
USD,2015-05-18,MXN,15.0309948196
USD,2015-05-18,MYR,3.5692334709
USD,2015-05-18,NOK,7.3592940557
USD,2015-05-18,NZD,1.348318553
USD,2015-05-18,PHP,44.4253226798
USD,2015-05-18,PLN,3.5661603301
USD,2015-05-18,RON,3.9042058126
USD,2015-05-18,RUB,49.1716568619
USD,2015-05-18,SEK,8.2391781544
USD,2015-05-18,SGD,1.3219773466
USD,2015-05-18,SKK,-
USD,2015-05-18,THB,33.3453332163
USD,2015-05-18,TRY,2.5801211695
USD,2015-05-18,USD,1.0
USD,2015-05-18,ZAR,11.8580208974
USD,2015-05-19,AUD,1.2546511628
USD,2015-05-19,BGN,1.7493738819
USD,2015-05-19,BRL,3.0101073345
USD,2015-05-19,CAD,1.2180679785
USD,2015-05-19,CHF,0.9320214669
USD,2015-05-19,CNY,6.2060822898
USD,2015-05-19,CZK,24.469588551
USD,2015-05-19,DKK,6.6717352415
USD,2015-05-19,EEK,-
USD,2015-05-19,EUR,0.8944543828
USD,2015-05-19,GBP,0.6456618962
USD,2015-05-19,HKD,7.7520572451
USD,2015-05-19,HRK,6.7379248658
USD,2015-05-19,HUF,272.8711985689
USD,2015-05-19,IDR,13139.946332737
USD,2015-05-19,ILS,3.857960644
USD,2015-05-19,INR,63.6988372093
USD,2015-05-19,ISK,-
USD,2015-05-19,JPY,120.1788908766
USD,2015-05-19,KRW,1090.5992844365
USD,2015-05-19,LTL,-
USD,2015-05-19,LVL,-
USD,2015-05-19,MXN,15.1287119857
USD,2015-05-19,MYR,3.596332737
USD,2015-05-19,NOK,7.4727191413
USD,2015-05-19,NZD,1.3508944544
USD,2015-05-19,PHP,44.5992844365
USD,2015-05-19,PLN,3.6212880143
USD,2015-05-19,RON,3.9785330948
USD,2015-05-19,RUB,49.3770125224
USD,2015-05-19,SEK,8.3303220036
USD,2015-05-19,SGD,1.3313953488
USD,2015-05-19,SKK,-
USD,2015-05-19,THB,33.4302325581
USD,2015-05-19,TRY,2.5849731664
USD,2015-05-19,USD,1.0
USD,2015-05-19,ZAR,11.85509839
USD,2015-05-20,AUD,1.2655153805
USD,2015-05-20,BGN,1.7591293398
USD,2015-05-20,BRL,3.036427415
USD,2015-05-20,CAD,1.2212628171
USD,2015-05-20,CHF,0.9380284224
USD,2015-05-20,CNY,6.2038136355
USD,2015-05-20,CZK,24.5817593092
USD,2015-05-20,DKK,6.7096600108
USD,2015-05-20,EEK,-
USD,2015-05-20,EUR,0.8994423457
USD,2015-05-20,GBP,0.6437308869
USD,2015-05-20,HKD,7.7525634107
USD,2015-05-20,HRK,6.7762187444
USD,2015-05-20,HUF,275.679078971
USD,2015-05-20,IDR,13140.7717215326
USD,2015-05-20,ILS,3.8720992984
USD,2015-05-20,INR,63.7942975355
USD,2015-05-20,ISK,-
USD,2015-05-20,JPY,120.9120345386
USD,2015-05-20,KRW,1095.7456377046
USD,2015-05-20,LTL,-
USD,2015-05-20,LVL,-
USD,2015-05-20,MXN,15.1750314805
USD,2015-05-20,MYR,3.6139593452
USD,2015-05-20,NOK,7.5530670984
USD,2015-05-20,NZD,1.3620255442
USD,2015-05-20,PHP,44.5934520597
USD,2015-05-20,PLN,3.6565029682
USD,2015-05-20,RON,3.9987407807
USD,2015-05-20,RUB,49.893416082
USD,2015-05-20,SEK,8.3582478863
USD,2015-05-20,SGD,1.3357618277
USD,2015-05-20,SKK,-
USD,2015-05-20,THB,33.5797805361
USD,2015-05-20,TRY,2.5944414463
USD,2015-05-20,USD,1.0
USD,2015-05-20,ZAR,11.8979132938
USD,2015-05-21,AUD,1.2675828618
USD,2015-05-21,BGN,1.7567591844
USD,2015-05-21,BRL,3.0117668194
USD,2015-05-21,CAD,1.2215934609
USD,2015-05-21,CHF,0.9336207671
USD,2015-05-21,CNY,6.195993892
USD,2015-05-21,CZK,24.567502021
USD,2015-05-21,DKK,6.698733495
USD,2015-05-21,EEK,-
USD,2015-05-21,EUR,0.8982304859
USD,2015-05-21,GBP,0.637653822
USD,2015-05-21,HKD,7.7537052008
USD,2015-05-21,HRK,6.7724782179
USD,2015-05-21,HUF,275.7298122698
USD,2015-05-21,IDR,13132.2374921405
USD,2015-05-21,ILS,3.8651756041
USD,2015-05-21,INR,63.6127728375
USD,2015-05-21,ISK,-
USD,2015-05-21,JPY,121.0724872002
USD,2015-05-21,KRW,1094.1615018414
USD,2015-05-21,LTL,-
USD,2015-05-21,LVL,-
USD,2015-05-21,MXN,15.1800053894
USD,2015-05-21,MYR,3.6039701787
USD,2015-05-21,NOK,7.574777688
USD,2015-05-21,NZD,1.3688134375
USD,2015-05-21,PHP,44.4022276116
USD,2015-05-21,PLN,3.6790622474
USD,2015-05-21,RON,3.996227432
USD,2015-05-21,RUB,49.6438516123
USD,2015-05-21,SEK,8.3187819995
USD,2015-05-21,SGD,1.3361178478
USD,2015-05-21,SKK,-
USD,2015-05-21,THB,33.4168687685
USD,2015-05-21,TRY,2.5699272433
USD,2015-05-21,USD,1.0
USD,2015-05-21,ZAR,11.7769693703
USD,2015-05-22,AUD,1.2686313149
USD,2015-05-22,BGN,1.7518810462
USD,2015-05-22,BRL,3.0393228234
USD,2015-05-22,CAD,1.2199928341
USD,2015-05-22,CHF,0.9330884987
USD,2015-05-22,CNY,6.1979577212
USD,2015-05-22,CZK,24.538695808
USD,2015-05-22,DKK,6.6792368327
USD,2015-05-22,EEK,-
USD,2015-05-22,EUR,0.8957362952
USD,2015-05-22,GBP,0.6393765675
USD,2015-05-22,HKD,7.7519706198
USD,2015-05-22,HRK,6.7529559298
USD,2015-05-22,HUF,274.9552131852
USD,2015-05-22,IDR,13148.9430311716
USD,2015-05-22,ILS,3.8603547116
USD,2015-05-22,INR,63.4708885704
USD,2015-05-22,ISK,-
USD,2015-05-22,JPY,120.9333572196
USD,2015-05-22,KRW,1091.1411680401
USD,2015-05-22,LTL,-
USD,2015-05-22,LVL,-
USD,2015-05-22,MXN,15.2319957005
USD,2015-05-22,MYR,3.5841096381
USD,2015-05-22,NOK,7.53627732
USD,2015-05-22,NZD,1.3587423862
USD,2015-05-22,PHP,44.6112504479
USD,2015-05-22,PLN,3.6727875314
USD,2015-05-22,RON,3.9892511645
USD,2015-05-22,RUB,50.0268720889
USD,2015-05-22,SEK,8.2834109638
USD,2015-05-22,SGD,1.3299892512
USD,2015-05-22,SKK,-
USD,2015-05-22,THB,33.3590111071
USD,2015-05-22,TRY,2.5927087066
USD,2015-05-22,USD,1.0
USD,2015-05-22,ZAR,11.7827839484
USD,2015-05-25,AUD,1.2773729277
USD,2015-05-25,BGN,1.7815631263
USD,2015-05-25,BRL,3.1198761159
USD,2015-05-25,CAD,1.2293678266
USD,2015-05-25,CHF,0.942703589
USD,2015-05-25,CNY,6.2031335398
USD,2015-05-25,CZK,24.9335033704
USD,2015-05-25,DKK,6.7910366187
USD,2015-05-25,EEK,-
USD,2015-05-25,EUR,0.9109127346
USD,2015-05-25,GBP,0.6467480415
USD,2015-05-25,HKD,7.7518673711
USD,2015-05-25,HRK,6.8667334669
USD,2015-05-25,HUF,280.2969575515
USD,2015-05-25,IDR,13182.182546912
USD,2015-05-25,ILS,3.8886864638
USD,2015-05-25,INR,63.5599380579
USD,2015-05-25,ISK,-
USD,2015-05-25,JPY,121.506649663
USD,2015-05-25,KRW,1097.1124066314
USD,2015-05-25,LTL,-
USD,2015-05-25,LVL,-
USD,2015-05-25,MXN,15.2725450902
USD,2015-05-25,MYR,3.6134086355
USD,2015-05-25,NOK,7.642557843
USD,2015-05-25,NZD,1.3686463837
USD,2015-05-25,PHP,44.5964656586
USD,2015-05-25,PLN,3.7415740572
USD,2015-05-25,RON,4.0571142285
USD,2015-05-25,RUB,49.9918017854
USD,2015-05-25,SEK,8.4191109492
USD,2015-05-25,SGD,1.3415922755
USD,2015-05-25,SKK,-
USD,2015-05-25,THB,33.596283476
USD,2015-05-25,TRY,2.6111313536
USD,2015-05-25,USD,1.0
USD,2015-05-25,ZAR,11.936053926
USD,2015-05-26,AUD,1.2831777412
USD,2015-05-26,BGN,1.7900421014
USD,2015-05-26,BRL,3.1229178107
USD,2015-05-26,CAD,1.2374153396
USD,2015-05-26,CHF,0.9473732381
USD,2015-05-26,CNY,6.2040087864
USD,2015-05-26,CZK,25.084202819
USD,2015-05-26,DKK,6.8230825554
USD,2015-05-26,EEK,-
USD,2015-05-26,EUR,0.9152480322
USD,2015-05-26,GBP,0.6494600037
USD,2015-05-26,HKD,7.7526999817
USD,2015-05-26,HRK,6.919092074
USD,2015-05-26,HUF,282.9672341204
USD,2015-05-26,IDR,13212.7036426872
USD,2015-05-26,ILS,3.8827567271
USD,2015-05-26,INR,63.9250411862
USD,2015-05-26,ISK,-
USD,2015-05-26,JPY,122.7073036793
USD,2015-05-26,KRW,1104.7226798462
USD,2015-05-26,LTL,-
USD,2015-05-26,LVL,-
USD,2015-05-26,MXN,15.2935200439
USD,2015-05-26,MYR,3.6282262493
USD,2015-05-26,NOK,7.6592531576
USD,2015-05-26,NZD,1.3711330771
USD,2015-05-26,PHP,44.6549514919
USD,2015-05-26,PLN,3.7883031301
USD,2015-05-26,RON,4.0818231741
USD,2015-05-26,RUB,50.4297089511
USD,2015-05-26,SEK,8.4074684239
USD,2015-05-26,SGD,1.346055281
USD,2015-05-26,SKK,-
USD,2015-05-26,THB,33.6802123375
USD,2015-05-26,TRY,2.6314296174
USD,2015-05-26,USD,1.0
USD,2015-05-26,ZAR,12.0124473732
USD,2015-05-27,AUD,1.2969713707
USD,2015-05-27,BGN,1.8004234558
USD,2015-05-27,BRL,3.1607290804
USD,2015-05-27,CAD,1.245604345
USD,2015-05-27,CHF,0.95102642
USD,2015-05-27,CNY,6.1988400994
USD,2015-05-27,CZK,25.2269170579
USD,2015-05-27,DKK,6.8641259321
USD,2015-05-27,EEK,-
USD,2015-05-27,EUR,0.9205560158
USD,2015-05-27,GBP,0.6508331032
USD,2015-05-27,HKD,7.7531068766
USD,2015-05-27,HRK,6.9736720979
USD,2015-05-27,HUF,284.2676976894
USD,2015-05-27,IDR,13220.5468102734
USD,2015-05-27,ILS,3.8786707171
USD,2015-05-27,INR,64.0511829145
USD,2015-05-27,ISK,-
USD,2015-05-27,JPY,123.6951118476
USD,2015-05-27,KRW,1109.3804658013
USD,2015-05-27,LTL,-
USD,2015-05-27,LVL,-
USD,2015-05-27,MXN,15.3318604437
USD,2015-05-27,MYR,3.6467826567
USD,2015-05-27,NOK,7.7561447114
USD,2015-05-27,NZD,1.3836877474
USD,2015-05-27,PHP,44.7261345853
USD,2015-05-27,PLN,3.8051182914
USD,2015-05-27,RON,4.0946331584
USD,2015-05-27,RUB,51.9285648532
USD,2015-05-27,SEK,8.5342907116
USD,2015-05-27,SGD,1.3523888429
USD,2015-05-27,SKK,-
USD,2015-05-27,THB,33.8552885943
USD,2015-05-27,TRY,2.6556199945
USD,2015-05-27,USD,1.0
USD,2015-05-27,ZAR,12.1163582804
USD,2015-05-28,AUD,1.3093795888
USD,2015-05-28,BGN,1.7949706314
USD,2015-05-28,BRL,3.154643906
USD,2015-05-28,CAD,1.2476138032
USD,2015-05-28,CHF,0.949339207
USD,2015-05-28,CNY,6.201174743
USD,2015-05-28,CZK,25.2046622614
USD,2015-05-28,DKK,6.8463656388
USD,2015-05-28,EEK,-
USD,2015-05-28,EUR,0.9177679883
USD,2015-05-28,GBP,0.6538179148
USD,2015-05-28,HKD,7.753671072
USD,2015-05-28,HRK,6.9582415565
USD,2015-05-28,HUF,283.2690895742
USD,2015-05-28,IDR,13198.3939060206
USD,2015-05-28,ILS,3.8800477239
USD,2015-05-28,INR,63.8225036711
USD,2015-05-28,ISK,-
USD,2015-05-28,JPY,124.2290748899
USD,2015-05-28,KRW,1108.9390602056
USD,2015-05-28,LTL,-
USD,2015-05-28,LVL,-
USD,2015-05-28,MXN,15.3339757709
USD,2015-05-28,MYR,3.6524412628
USD,2015-05-28,NOK,7.7927679883
USD,2015-05-28,NZD,1.3962004405
USD,2015-05-28,PHP,44.5668135095
USD,2015-05-28,PLN,3.7893722467
USD,2015-05-28,RON,4.0781020558
USD,2015-05-28,RUB,52.4299743025
USD,2015-05-28,SEK,8.5000917768
USD,2015-05-28,SGD,1.3512298091
USD,2015-05-28,SKK,-
USD,2015-05-28,THB,33.8738986784
USD,2015-05-28,TRY,2.658773862
USD,2015-05-28,USD,1.0
USD,2015-05-28,ZAR,12.1146292217
USD,2015-05-29,AUD,1.3070191431
USD,2015-05-29,BGN,1.7828623519
USD,2015-05-29,BRL,3.146946217
USD,2015-05-29,CAD,1.2443026436
USD,2015-05-29,CHF,0.9426618049
USD,2015-05-29,CNY,6.1981768459
USD,2015-05-29,CZK,24.9781221513
USD,2015-05-29,DKK,6.8000911577
USD,2015-05-29,EEK,-
USD,2015-05-29,EUR,0.9115770283
USD,2015-05-29,GBP,0.6554238833
USD,2015-05-29,HKD,7.7531449407
USD,2015-05-29,HRK,6.902461258
USD,2015-05-29,HUF,281.5861440292
USD,2015-05-29,IDR,13229.0246125798
USD,2015-05-29,ILS,3.8727438469
USD,2015-05-29,INR,63.8006381039
USD,2015-05-29,ISK,-
USD,2015-05-29,JPY,123.9288969918
USD,2015-05-29,KRW,1112.4065633546
USD,2015-05-29,LTL,-
USD,2015-05-29,LVL,-
USD,2015-05-29,MXN,15.3539653601
USD,2015-05-29,MYR,3.6640838651
USD,2015-05-29,NOK,7.7812215132
USD,2015-05-29,NZD,1.404284412
USD,2015-05-29,PHP,44.6207839562
USD,2015-05-29,PLN,3.7646308113
USD,2015-05-29,RON,4.049680948
USD,2015-05-29,RUB,52.3826800365
USD,2015-05-29,SEK,8.502461258
USD,2015-05-29,SGD,1.3490428441
USD,2015-05-29,SKK,-
USD,2015-05-29,THB,33.7347310848
USD,2015-05-29,TRY,2.6607110301
USD,2015-05-29,USD,1.0
USD,2015-05-29,ZAR,12.1612579763
USD,2015-06-01,AUD,1.3103983918
USD,2015-06-01,BGN,1.7870979532
USD,2015-06-01,BRL,3.204130117
USD,2015-06-01,CAD,1.2493603801
USD,2015-06-01,CHF,0.9439875731
USD,2015-06-01,CNY,6.1958150585
USD,2015-06-01,CZK,25.0730994152
USD,2015-06-01,DKK,6.8154239766
USD,2015-06-01,EEK,-
USD,2015-06-01,EUR,0.9137426901
USD,2015-06-01,GBP,0.6572094298
USD,2015-06-01,HKD,7.7550255848
USD,2015-06-01,HRK,6.9206871345
USD,2015-06-01,HUF,282.447002924
USD,2015-06-01,IDR,13198.1907894737
USD,2015-06-01,ILS,3.8689692982
USD,2015-06-01,INR,63.6991045322
USD,2015-06-01,ISK,-
USD,2015-06-01,JPY,124.077119883
USD,2015-06-01,KRW,1112.1436403509
USD,2015-06-01,LTL,-
USD,2015-06-01,LVL,-
USD,2015-06-01,MXN,15.4215095029
USD,2015-06-01,MYR,3.6885964912
USD,2015-06-01,NOK,7.955500731
USD,2015-06-01,NZD,1.4046052632
USD,2015-06-01,PHP,44.4965277778
USD,2015-06-01,PLN,3.7769554094
USD,2015-06-01,RON,4.0593019006
USD,2015-06-01,RUB,53.2316337719
USD,2015-06-01,SEK,8.564875731
USD,2015-06-01,SGD,1.3518823099
USD,2015-06-01,SKK,-
USD,2015-06-01,THB,33.699744152
USD,2015-06-01,TRY,2.6769919591
USD,2015-06-01,USD,1.0
USD,2015-06-01,ZAR,12.254751462
USD,2015-06-02,AUD,1.3003898812
USD,2015-06-02,BGN,1.7733248708
USD,2015-06-02,BRL,3.1494242452
USD,2015-06-02,CAD,1.2497959924
USD,2015-06-02,CHF,0.942152507
USD,2015-06-02,CNY,6.1980233929
USD,2015-06-02,CZK,24.878955481
USD,2015-06-02,DKK,6.763079155
USD,2015-06-02,EEK,-
USD,2015-06-02,EUR,0.9067005168
USD,2015-06-02,GBP,0.6567231843
USD,2015-06-02,HKD,7.7558255508
USD,2015-06-02,HRK,6.8659896636
USD,2015-06-02,HUF,280.433402847
USD,2015-06-02,IDR,13211.3972254964
USD,2015-06-02,ILS,3.8592800798
USD,2015-06-02,INR,63.8359778765
USD,2015-06-02,ISK,-
USD,2015-06-02,JPY,124.689455073
USD,2015-06-02,KRW,1114.1807960831
USD,2015-06-02,LTL,-
USD,2015-06-02,LVL,-
USD,2015-06-02,MXN,15.4480007254
USD,2015-06-02,MYR,3.696527337
USD,2015-06-02,NOK,7.8660803337
USD,2015-06-02,NZD,1.4042070904
USD,2015-06-02,PHP,44.691268474
USD,2015-06-02,PLN,3.7435850938
USD,2015-06-02,RON,4.0264756551
USD,2015-06-02,RUB,53.100009067
USD,2015-06-02,SEK,8.5057575483
USD,2015-06-02,SGD,1.3550639224
USD,2015-06-02,SKK,-
USD,2015-06-02,THB,33.7791277541
USD,2015-06-02,TRY,2.6798440475
USD,2015-06-02,USD,1.0
USD,2015-06-02,ZAR,12.2592256778
USD,2015-06-03,AUD,1.2862403449
USD,2015-06-03,BGN,1.7566014011
USD,2015-06-03,BRL,3.137865996
USD,2015-06-03,CAD,1.2444763787
USD,2015-06-03,CHF,0.9365008083
USD,2015-06-03,CNY,6.1995688881
USD,2015-06-03,CZK,24.6631938207
USD,2015-06-03,DKK,6.699928148
USD,2015-06-03,EEK,-
USD,2015-06-03,EUR,0.8981498114
USD,2015-06-03,GBP,0.6534039878
USD,2015-06-03,HKD,7.7537273217
USD,2015-06-03,HRK,6.7859708999
USD,2015-06-03,HUF,279.6389437758
USD,2015-06-03,IDR,13244.9703610562
USD,2015-06-03,ILS,3.8559367703
USD,2015-06-03,INR,63.9053350099
USD,2015-06-03,ISK,-
USD,2015-06-03,JPY,124.3578228849
USD,2015-06-03,KRW,1107.8139033591
USD,2015-06-03,LTL,-
USD,2015-06-03,LVL,-
USD,2015-06-03,MXN,15.4774564397
USD,2015-06-03,MYR,3.6895096102
USD,2015-06-03,NOK,7.8269265313
USD,2015-06-03,NZD,1.399856296
USD,2015-06-03,PHP,44.7925273936
USD,2015-06-03,PLN,3.7058559368
USD,2015-06-03,RON,3.9777258847
USD,2015-06-03,RUB,53.6824142267
USD,2015-06-03,SEK,8.4327285791
USD,2015-06-03,SGD,1.3488413867
USD,2015-06-03,SKK,-
USD,2015-06-03,THB,33.6860068259
USD,2015-06-03,TRY,2.6786419975
USD,2015-06-03,USD,1.0
USD,2015-06-03,ZAR,12.2587569607
USD,2015-06-04,AUD,1.2916850756
USD,2015-06-04,BGN,1.7281965185
USD,2015-06-04,BRL,3.1366970045
USD,2015-06-04,CAD,1.2449412388
USD,2015-06-04,CHF,0.9323142175
USD,2015-06-04,CNY,6.2010250066
USD,2015-06-04,CZK,24.2705664045
USD,2015-06-04,DKK,6.5917646019
USD,2015-06-04,EEK,-
USD,2015-06-04,EUR,0.8836264028
USD,2015-06-04,GBP,0.6498188566
USD,2015-06-04,HKD,7.7523195193
USD,2015-06-04,HRK,6.680657418
USD,2015-06-04,HUF,275.956525581
USD,2015-06-04,IDR,13296.5892020854
USD,2015-06-04,ILS,3.8363523902
USD,2015-06-04,INR,64.0065388354
USD,2015-06-04,ISK,-
USD,2015-06-04,JPY,124.1230007953
USD,2015-06-04,KRW,1110.6476981532
USD,2015-06-04,LTL,-
USD,2015-06-04,LVL,-
USD,2015-06-04,MXN,15.5352125121
USD,2015-06-04,MYR,3.6994786604
USD,2015-06-04,NOK,7.7202438809
USD,2015-06-04,NZD,1.3991340461
USD,2015-06-04,PHP,44.879384996
USD,2015-06-04,PLN,3.6840151984
USD,2015-06-04,RON,3.9131395246
USD,2015-06-04,RUB,54.9346116462
USD,2015-06-04,SEK,8.2527171512
USD,2015-06-04,SGD,1.3449677476
USD,2015-06-04,SKK,-
USD,2015-06-04,THB,33.7289034196
USD,2015-06-04,TRY,2.6841919237
USD,2015-06-04,USD,1.0
USD,2015-06-04,ZAR,12.3376336485
USD,2015-06-05,AUD,1.295596363
USD,2015-06-05,BGN,1.7433588875
USD,2015-06-05,BRL,3.1368336602
USD,2015-06-05,CAD,1.2500445712
USD,2015-06-05,CHF,0.9340345873
USD,2015-06-05,CNY,6.2039579248
USD,2015-06-05,CZK,24.4214655019
USD,2015-06-05,DKK,6.6502941701
USD,2015-06-05,EEK,-
USD,2015-06-05,EUR,0.8914244963
USD,2015-06-05,GBP,0.652255304
USD,2015-06-05,HKD,7.7535211268
USD,2015-06-05,HRK,6.7381886254
USD,2015-06-05,HUF,277.4826172223
USD,2015-06-05,IDR,13293.3678017472
USD,2015-06-05,ILS,3.8436441433
USD,2015-06-05,INR,63.7905152434
USD,2015-06-05,ISK,-
USD,2015-06-05,JPY,124.7726867534
USD,2015-06-05,KRW,1114.0488500624
USD,2015-06-05,LTL,-
USD,2015-06-05,LVL,-
USD,2015-06-05,MXN,15.5509894812
USD,2015-06-05,MYR,3.7231235514
USD,2015-06-05,NOK,7.8521126761
USD,2015-06-05,NZD,1.4006953111
USD,2015-06-05,PHP,45.0178284899
USD,2015-06-05,PLN,3.6941522553
USD,2015-06-05,RON,3.970850419
USD,2015-06-05,RUB,55.9903726154
USD,2015-06-05,SEK,8.3274202175
USD,2015-06-05,SGD,1.3480121234
USD,2015-06-05,SKK,-
USD,2015-06-05,THB,33.7216972722
USD,2015-06-05,TRY,2.6652701016
USD,2015-06-05,USD,1.0
USD,2015-06-05,ZAR,12.4020324479
USD,2015-06-08,AUD,1.3093531625
USD,2015-06-08,BGN,1.7521949471
USD,2015-06-08,BRL,3.137699337
USD,2015-06-08,CAD,1.2434151586
USD,2015-06-08,CHF,0.9380039419
USD,2015-06-08,CNY,6.2065938004
USD,2015-06-08,CZK,24.5753449203
USD,2015-06-08,DKK,6.6835692528
USD,2015-06-08,EEK,-
USD,2015-06-08,EUR,0.8958967927
USD,2015-06-08,GBP,0.6556172729
USD,2015-06-08,HKD,7.7527324852
USD,2015-06-08,HRK,6.7667084752
USD,2015-06-08,HUF,281.2667980649
USD,2015-06-08,IDR,13349.4714208923
USD,2015-06-08,ILS,3.864809174
USD,2015-06-08,INR,64.0888729618
USD,2015-06-08,ISK,-
USD,2015-06-08,JPY,125.2822074897
USD,2015-06-08,KRW,1121.7344561906
USD,2015-06-08,LTL,-
USD,2015-06-08,LVL,-
USD,2015-06-08,MXN,15.6780146927
USD,2015-06-08,MYR,3.7694857552
USD,2015-06-08,NOK,7.9080809891
USD,2015-06-08,NZD,1.4133667801
USD,2015-06-08,PHP,45.2114316431
USD,2015-06-08,PLN,3.7225407633
USD,2015-06-08,RON,4.0001791794
USD,2015-06-08,RUB,55.8275398674
USD,2015-06-08,SEK,8.3925819746
USD,2015-06-08,SGD,1.3586274861
USD,2015-06-08,SKK,-
USD,2015-06-08,THB,33.7699337036
USD,2015-06-08,TRY,2.7651854506
USD,2015-06-08,USD,1.0
USD,2015-06-08,ZAR,12.5840351192
USD,2015-06-09,AUD,1.2984265268
USD,2015-06-09,BGN,1.738643435
USD,2015-06-09,BRL,3.1047204196
USD,2015-06-09,CAD,1.2346875278
USD,2015-06-09,CHF,0.930304916
USD,2015-06-09,CNY,6.2058849676
USD,2015-06-09,CZK,24.3186060983
USD,2015-06-09,DKK,6.631967286
USD,2015-06-09,EEK,-
USD,2015-06-09,EUR,0.8889679083
USD,2015-06-09,GBP,0.6537469997
USD,2015-06-09,HKD,7.7527780247
USD,2015-06-09,HRK,6.714819095
USD,2015-06-09,HUF,277.606898391
USD,2015-06-09,IDR,13332.0028446973
USD,2015-06-09,ILS,3.8331407236
USD,2015-06-09,INR,63.9741310339
USD,2015-06-09,ISK,-
USD,2015-06-09,JPY,124.0643612766
USD,2015-06-09,KRW,1118.9261267668
USD,2015-06-09,LTL,-
USD,2015-06-09,LVL,-
USD,2015-06-09,MXN,15.5967641568
USD,2015-06-09,MYR,3.7525113343
USD,2015-06-09,NOK,7.8033602987
USD,2015-06-09,NZD,1.3970130678
USD,2015-06-09,PHP,45.1213441195
USD,2015-06-09,PLN,3.7031736154
USD,2015-06-09,RON,3.9743977242
USD,2015-06-09,RUB,55.852520224
USD,2015-06-09,SEK,8.3149613299
USD,2015-06-09,SGD,1.3508756334
USD,2015-06-09,SKK,-
USD,2015-06-09,THB,33.7283314072
USD,2015-06-09,TRY,2.7342874922
USD,2015-06-09,USD,1.0
USD,2015-06-09,ZAR,12.4345275136
USD,2015-06-10,AUD,1.2918698466
USD,2015-06-10,BGN,1.7340189733
USD,2015-06-10,BRL,3.0819221562
USD,2015-06-10,CAD,1.2236013831
USD,2015-06-10,CHF,0.9296923486
USD,2015-06-10,CNY,6.2069332388
USD,2015-06-10,CZK,24.2202322901
USD,2015-06-10,DKK,6.6153914354
USD,2015-06-10,EEK,-
USD,2015-06-10,EUR,0.8866034223
USD,2015-06-10,GBP,0.6458019328
USD,2015-06-10,HKD,7.7529922866
USD,2015-06-10,HRK,6.6858764075
USD,2015-06-10,HUF,276.8596506783
USD,2015-06-10,IDR,13285.4153737033
USD,2015-06-10,ILS,3.8290628602
USD,2015-06-10,INR,63.8748115968
USD,2015-06-10,ISK,-
USD,2015-06-10,JPY,122.9630286373
USD,2015-06-10,KRW,1112.687294973
USD,2015-06-10,LTL,-
USD,2015-06-10,LVL,-
USD,2015-06-10,MXN,15.4525223867
USD,2015-06-10,MYR,3.7387179715
USD,2015-06-10,NOK,7.7125631705
USD,2015-06-10,NZD,1.3909921092
USD,2015-06-10,PHP,45.0004433017
USD,2015-06-10,PLN,3.6794042025
USD,2015-06-10,RON,3.9604574874
USD,2015-06-10,RUB,54.5099742885
USD,2015-06-10,SEK,8.3000265981
USD,2015-06-10,SGD,1.3448000709
USD,2015-06-10,SKK,-
USD,2015-06-10,THB,33.6412802553
USD,2015-06-10,TRY,2.7427963472
USD,2015-06-10,USD,1.0
USD,2015-06-10,ZAR,12.3680290806
USD,2015-06-11,AUD,1.2938924501
USD,2015-06-11,BGN,1.7412749288
USD,2015-06-11,BRL,3.1587428775
USD,2015-06-11,CAD,1.2321047009
USD,2015-06-11,CHF,0.9368767806
USD,2015-06-11,CNY,6.2061075499
USD,2015-06-11,CZK,24.3215811966
USD,2015-06-11,DKK,6.6429843305
USD,2015-06-11,EEK,-
USD,2015-06-11,EUR,0.8903133903
USD,2015-06-11,GBP,0.6469017094
